Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
562,"562.56826","Escherichia coli strain 49-16","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.99641","Escherichia coli a7329f84-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99493","Escherichia coli 7939d692-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100284","Escherichia coli c2355e0c-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100244","Escherichia coli 57976d88-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57489","Escherichia coli strain PB317","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.100295","Escherichia coli c770b09c-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.58743","Escherichia coli strain 103","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2016,,,,"Laboratory Method",,"29112974"
562,"562.57481","Escherichia coli strain PB195","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.22716","Escherichia coli O117:H4 strain ECO0301","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.99232","Escherichia coli 7842d3ec-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.145425","Escherichia coli AGA06_2552","ampicillin","Resistant",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"34762732"
562,"562.145404","Escherichia coli AGA06_2511","ampicillin","Resistant",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"34762732"
562,"562.22742","Escherichia coli O4:H5 strain ECO0332","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.22557","Escherichia coli O2:H7 strain ECO0131","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.65722","Escherichia coli strain AMC_779","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.65605","Escherichia coli strain AMC_606","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.98242","Escherichia coli d0b40f74-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.140913","Escherichia coli 008-E1-U04","ampicillin","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
562,"562.65627","Escherichia coli strain AMC_135","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.42781","Escherichia coli strain M26","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.65531","Escherichia coli strain AMC_672","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.144265","Escherichia coli ERR7221523","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.98449","Escherichia coli 7615ca7a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.65815","Escherichia coli strain RS334","ampicillin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"27208899"
562,"562.65650","Escherichia coli strain AMC_590","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.97824","Escherichia coli 859f3400-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.42818","Escherichia coli strain M8","ampicillin/sulbactam","Resistant","32/16",">=","32/16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.57085","Escherichia coli strain 24742_1#274","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.97873","Escherichia coli 13a18ea6-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.42824","Escherichia coli strain MUGSI_134","ampicillin","Resistant","32",">","32","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.65516","Escherichia coli strain AMC_681","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.99920","Escherichia coli 585745f4-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99364","Escherichia coli 8d9fa594-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65504","Escherichia coli strain AMC_145","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.58730","Escherichia coli strain 14077295","ampicillin","Resistant","64",,"64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,"29951045"
562,"562.34089","Escherichia coli strain AR_0089","ampicillin/sulbactam","Resistant","==32/16","=","32/16","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.99307","Escherichia coli 3ce00482-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99550","Escherichia coli 3d003d38-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65028","Escherichia coli strain AMC_297","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.65525","Escherichia coli strain AMC_683","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.65224","Escherichia coli strain AMC_478","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.144273","Escherichia coli ERR7221533","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.22727","Escherichia coli O2:H4 strain ECO0314","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.42727","Escherichia coli strain 368","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.98806","Escherichia coli 75753b3c-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.98403","Escherichia coli 96392064-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.99971","Escherichia coli 6846b8aa-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.7730","Escherichia coli strain 100383_aEPEC","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.99391","Escherichia coli e2207102-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57227","Escherichia coli strain 24742_1#347","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.22789","Escherichia coli O2:H7 strain ECO0380","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.99998","Escherichia coli c115752a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98291","Escherichia coli cc418290-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.144178","Escherichia coli ERR1987773","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.16327","Escherichia coli strain AR_0104","ampicillin/sulbactam","Resistant",">32/16",">","32/16","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.22784","Escherichia coli O25:H4 strain ECO0382","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.98732","Escherichia coli a4f3f066-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.42670","Escherichia coli strain 198","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.22552","Escherichia coli O6:H1 strain ECO0127","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.7723","Escherichia coli strain 400714_aEPEC","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.99239","Escherichia coli 88074fca-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.30307","Escherichia coli strain KCJ9488","ampicillin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2015,,,,"Laboratory Method",,"31053578"
562,"562.65162","Escherichia coli strain AMC_535","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.98851","Escherichia coli db8d30f6-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.65447","Escherichia coli strain AMC_722","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.58766","Escherichia coli strain 203","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2016,,,,"Laboratory Method",,"29112974"
562,"562.100890","Escherichia coli d02ce606-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99726","Escherichia coli 5b2964ce-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57463","Escherichia coli strain W2_15_ERB10","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.100308","Escherichia coli c1665986-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.144174","Escherichia coli ERR1987537","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.56841","Escherichia coli strain 50-16","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.99902","Escherichia coli ad03c01e-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.34088","Escherichia coli strain AR_0067","ampicillin","Resistant",">32",">","32","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.58634","Escherichia coli strain PH20","ampicillin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2015,,,,"Laboratory Method",,"27965630"
562,"562.65545","Escherichia coli strain AMC_660","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.100068","Escherichia coli 25933592-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.42803","Escherichia coli strain M44","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.100231","Escherichia coli de632da2-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57296","Escherichia coli strain 24742_1#242","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.56794","Escherichia coli strain 449-08-1","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.64844","Escherichia coli strain AMC_342","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.144177","Escherichia coli ERR1987539","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.57122","Escherichia coli strain 24742_1#47","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.99433","Escherichia coli 4b1b7766-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57183","Escherichia coli strain 24742_1#328","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.100843","Escherichia coli b7e45728-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98892","Escherichia coli 143fe38a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.56824","Escherichia coli strain 486-16","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.65612","Escherichia coli strain AMC_591","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.7567","Escherichia coli strain 100554_aEPEC","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.98078","Escherichia coli c165407e-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.98936","Escherichia coli a83901b6-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100002","Escherichia coli ca96892c-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65819","Escherichia coli strain V161","ampicillin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"27208899"
562,"562.100849","Escherichia coli baf5927e-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.22581","Escherichia coli O6:H1 strain ECO0156","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.65144","Escherichia coli strain AMC_550","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.57299","Escherichia coli strain 24742_1#368","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.100916","Escherichia coli 2d48fdf8-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65796","Escherichia coli strain 123074","ampicillin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"27208899"
562,"562.42647","Escherichia coli strain 148","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.64957","Escherichia coli strain AMC_104","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.135589","Escherichia coli MGL_133","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,"37549252"
562,"562.56909","Escherichia coli strain RL318","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.22474","Escherichia coli O18:H1 strain ECO0047","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.65056","Escherichia coli strain AMC_263","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.28846","Escherichia coli strain RDK40_70","ampicillin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2013,,,,"Laboratory Method",,"29977533"
562,"562.65358","Escherichia coli strain AMC_381","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.144263","Escherichia coli ERR7221524","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.100670","Escherichia coli 9fc77f40-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.22572","Escherichia coli O2:H1 strain ECO0147","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.99052","Escherichia coli c5ca15ae-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65008","Escherichia coli strain AMC_310","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.145430","Escherichia coli AGA06_2538","ampicillin","Resistant",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"34762732"
562,"562.145396","Escherichia coli AGA06_2479","ampicillin","Resistant",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"34762732"
562,"562.99714","Escherichia coli a30f2f80-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100880","Escherichia coli cf157d46-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.140872","Escherichia coli 013-E3-U02","ampicillin/sulbactam","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
562,"562.140894","Escherichia coli 006-E1-DxU","ampicillin/sulbactam","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
562,"562.7654","Escherichia coli strain 402798","ampicillin","Resistant",">=32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.31457","Escherichia coli strain KCRI-77E strain RDK43_77E","ampicillin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2013,,,,"Laboratory Method",,"29977533"
562,"562.7731","Escherichia coli strain 202621_aEPEC","ampicillin","Resistant",">=32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.98832","Escherichia coli 8eb0b604-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.11349","Escherichia coli strain RL145","ampicillin","Resistant",,,,,,,,,"EUCAST and CLSI",2015,,,,"Laboratory Method",,"27322919"
562,"562.100470","Escherichia coli fbcbf5be-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57426","Escherichia coli strain W2_2_ERB9","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.22815","Escherichia coli O16:H5 strain ECO0414","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.42840","Escherichia coli strain MUGSI_212","ampicillin","Resistant","32",">","32","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.64936","Escherichia coli strain AMC_321","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.30306","Escherichia coli strain KCJ9489","ampicillin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2015,,,,"Laboratory Method",,"31053578"
562,"562.144232","Escherichia coli ERR7221483","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.42851","Escherichia coli strain MUGSI_25","ampicillin","Resistant","32",">","32","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.19189","Escherichia coli strain JEONG-5413","ampicillin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2015,,,,"Laboratory Method",,"31053578"
562,"562.100438","Escherichia coli ede0c9ac-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.58770","Escherichia coli strain ENV66","ampicillin","Resistant",">8",">","8","mg/L","Broth dilution",,,"Thermo Fisher Scientific","eucast",2015,,,,"Laboratory Method",,"29184361"
562,"562.57482","Escherichia coli strain PB212","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.56780","Escherichia coli strain 35-16","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.45846","Escherichia coli strain URMC_88","ampicillin","Resistant",">=32",">=","32","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.99468","Escherichia coli 785d87d2-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.144242","Escherichia coli ERR7221507","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.97996","Escherichia coli 1a6354ae-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.144260","Escherichia coli ERR7221518","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.144175","Escherichia coli ERR1987538","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.65674","Escherichia coli strain AMC_192","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.100947","Escherichia coli 75dffeea-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99951","Escherichia coli 633ec82a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99747","Escherichia coli 8ade8920-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.56839","Escherichia coli strain 500-16","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.57100","Escherichia coli strain 24742_1#282","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.73379","Escherichia coli strain BB1435","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST, CLSI",2019,,,,"Laboratory Method",,"33846529"
562,"562.56871","Escherichia coli strain 763-14","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.144922","Escherichia coli MGL_125","ampicillin","Resistant",,,,,"Disk diffusion",,,"BD","CLSI, EUCAST",2021,,,,"Laboratory Method",,"37549252"
562,"562.100833","Escherichia coli fe9a3cb0-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.42640","Escherichia coli strain 139","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.42768","Escherichia coli strain M14","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.42780","Escherichia coli strain M25","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.7664","Escherichia coli strain 402138_aEPEC","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.73365","Escherichia coli strain BB1422","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST, CLSI",2019,,,,"Laboratory Method",,"33846529"
562,"562.42813","Escherichia coli strain M53","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.57253","Escherichia coli strain 24742_1#211","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.42696","Escherichia coli strain 258","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
